tweet_id,user_id,text,url,mentions,lang,favourites,retweets,replies,quotes,view_count,hashtags,wordcount,processed_text,cleaned sentiment,date_created
1817228549524173152,1056656660243103744,How do I change PiggyVest recipient bank please,,,en,3,1,0,0,255.0,,8,change piggyvest recipient bank please,Neutral,2024-07-27 16:00:23+00:00
1297127914937421825,1015625950787198976,"I put my money in safelock on piggyvest and the credited my piggyvest wallet with N33,000 profit. I put the profit of N33,000 I was given in safelock again and was given about N5,000 profit again lmao",,,en,155,25,34,5,,,37,"put money safelock piggyvest credit piggyv wallet n33,000 profit put profit n33,000 give safelock give n5,000 profit lmao",Neutral,2020-08-22 11:06:09+00:00
1294362988913328128,991043283534139392,Drop your list of YorubaNames here  Mine Ninalowo but you dey save money for Piggyvest. O wrong now ,https://t.co/L27gMT2LMI,,en,25,2,3,2,,YorubaNames,20,drop list yorubanames   mine ninalowo dey save money piggyvest wrong,Neutral,2020-08-14 19:59:19+00:00
1293327668465868807,174999447,Me putting money in my PiggyVest without safelock,,,en,12,3,2,0,,,8,put money piggyvest without safelock,Neutral,2020-08-11 23:25:19+00:00
1294229310669283328,726750122751709184,Is it safe to add my BVN on Piggyvest,,,en,8,0,9,0,,,9,safe add bvn piggyvest,Neutral,2020-08-14 11:08:07+00:00
1295466488405676043,265246727,time to withdraw my remnant change in piggyvest. it was nice doing business with you guys,,,en,5,1,5,2,,,16,time withdraw remnant change piggyvest nice business guy,Neutral,2020-08-17 21:04:14+00:00
1294323368456593409,805409991968624640,Omo piggyvest's interest rate isn't it she tbh. Wish I could have my cash rn,,,en,44,7,8,2,,,15,omo piggyvest 's interest rate tbh wish could cash rn,Neutral,2020-08-14 17:21:53+00:00
1291325909509734400,1149802061430738944,"Sign up to PiggyVest with my link below and get 1,000.00 to start your own savings journey  LINK  Please follow the instructions below to get paid instantly",https://t.co/VG0WVoArHY,,en,3,0,3,0,,,29,"sign piggyvest link get 1,000.00 start saving journey   link   please follow instruction get pay instantly",Neutral,2020-08-06 10:51:03+00:00
1290604490480144384,1043653824517423104,seems Piggyvest won... nice,,,en,1,0,0,0,,,4,seem piggyvest win nice,Positive,2020-08-04 11:04:23+00:00
1290985150881333248,51010673,Only reason I dont use Piggyvest is all the talk about being penalised for withdrawing my money.,,,en,10,1,6,0,,,17,reason use piggyvest talk penalise withdraw money,Negative,2020-08-05 12:16:59+00:00
1292048673543602176,228343580,Who here uses piggyvest or any money saving platform AbujaTwitterCommunity,,,en,1,0,4,0,,AbujaTwitterCommunity,10,use piggyv money save platform abujatwittercommunity,Neutral,2020-08-08 10:43:03+00:00
1293870171275382792,58825393,I visited the uLesson office last year and saw what Sim and the team are building in Jos. Beautiful to watch and I am hoping more companies do that. Imagine a PaystackFlutterwaveWeMovePiggyVestPaga engineering office in Nsukka.,,,en,106,20,4,2,,,36,visit ulesson office last year see sim team build jos beautiful watch hope company imagine paystackflutterwavewemovepiggyvestpaga engineering office nsukka,Positive,2020-08-13 11:21:02+00:00
1291001421362614274,480473837,Cowrywise or piggyvest,,,ro,10,2,14,3,,,3,cowrywise piggyvest,Neutral,2020-08-05 13:21:39+00:00
1293837921980764161,1119629367137710080,To open a piggyvest or nah,,,en,2,0,2,0,,,6,open piggyvest nah,Neutral,2020-08-13 09:12:53+00:00
1290237228132651008,366237378,PiggyVest investment be like na sold out on arrival ,,,en,6,1,3,0,,,10,piggyvest investment like na sell arrival,Neutral,2020-08-03 10:45:01+00:00
1294480838877470722,1635660584,"I use PiggyVest to save amp invest securely. Sign up with my link and get 1,000.00 to start your own savings journey  Ejoor, just save your own money, let us help each other, please retweet",https://t.co/WJpFJhMkP3,,en,5,7,1,1,,,36,"use piggyvest save amp invest securely sign link get 1,000.00 start saving journey   ejoor save money let help please retweet",Neutral,2020-08-15 03:47:36+00:00
1294242570734841856,1180965136770781184,They say ninalowo don open piggyvest  YorubaNames,https://t.co/kEwk8NvYkC,,en,2,1,0,0,,YorubaNames,8,say ninalowo open piggyvest   yorubanames,Neutral,2020-08-14 12:00:49+00:00
1292822633378193415,1379138809,Need to start saving in dollars PiggyVest or RiseVest. Which platform is better ,,,en,8,0,5,0,,,14,need start save dollar piggyvest risevest platform well,Neutral,2020-08-10 13:58:29+00:00
1294016599037480960,1538690600,How do I go about it I've downloaded the piggyvest app long ago but utilizing it for the purpose of saving remains a mystery for me,,,en,2,0,1,0,,,26,go download piggyv app long ago utilize purpose saving remain mystery,Neutral,2020-08-13 21:02:53+00:00
1294971725709479940,300233029,625k Be like Piggyvest savings... lol,,,en,21,4,3,0,,,6,625k like piggyvest saving lol,Neutral,2020-08-16 12:18:13+00:00
1284892023074492422,235480271,How do I get the 1k I put into my Piggyvest app as at when I downloaded the app It's still my money yea,,,en,0,0,2,0,,,24,get 1k put piggyvest app download app still money yea,Neutral,2020-07-19 16:45:05+00:00
1285213401132802048,229966494,I don off Piggyvest ohh. Na person wey dey alive go fit save. The one I've done is enough,,,en,0,0,3,0,,,19,piggyvest ohh na person wey dey alive go fit save one enough,Neutral,2020-07-20 14:02:07+00:00
1286318288004362240,439921917,"Piggyvest Timileyin, Autosave on your piggybank was unsuccessful Me",https://t.co/lF3PxlbL8V,,en,5,10,3,1,,,9,piggyvest timileyin autosave piggybank unsuccessful,Neutral,2020-07-23 15:12:33+00:00
1286359657804701701,174680247,I look at my piggyvest.,,,en,94,38,8,6,,,5,look piggyvest,Neutral,2020-07-23 17:56:56+00:00
1286065015590723590,1097721358413373441,PiggyVest noticed me Awwww. SiGn Me NaU ,,,en,99,14,3,0,,,8,piggyvest notice awwww sign nau,Neutral,2020-07-22 22:26:08+00:00
1284097135810666497,1577209003,"Piggyvest, Cowrywise Thriveagric, Farmfunded, Agropartnerships, Rise, Bamboo Thank you.",,,en,39,3,2,1,,,9,piggyvest cowrywise thriveagric farmfunded agropartnerships rise bamboo thank,Positive,2020-07-17 12:06:29+00:00
1287782392292347910,236588338,anybody using piggyvest in here,,,en,5,0,0,0,,piggyvest,5,anybody use piggyvest,Neutral,2020-07-27 16:10:22+00:00
1283268853951332352,343687404,Join the success train by Retweeting a brother's hustle N4000 each customized KadunaNwide delivery DmWhatsApp 08032685322 CHENOR BBNaijaReunion2020 Fulani Deeper Life PiggyVest Rihanna Dembele Esther Ozil Atlanta Lionel Messi Nigerian Police Wenger Catfish Werner,https://t.co/eurX8Nf4Eq,,en,9,9,2,0,,CHENOR BBNaijaReunion2020,34,join success train retweete brother 's hustle n4000 customize kadunanwide delivery dmwhatsapp 08032685322 chenor bbnaijareunion2020 fulani deeper life piggyvest rihanna dembele esther ozil atlanta lionel messi nigerian police wenger catfish werner,Neutral,2020-07-15 05:15:11+00:00
1285876405952290818,1215170307792756736,Piggyvest or cowrywise,,,ro,3,2,4,0,,,3,piggyvest cowrywise,Neutral,2020-07-22 09:56:40+00:00
1287706254257856513,885201439550844931,"Here are the Finance topics Ive covered in detail here on Twitter. If you missed some, you can find them on my pinned thread Compared platforms to save amp invest in  Piggyvest, Cowrywise amp Pettysave Compared platforms to save amp invest in  Bamboo amp Risevest Forex basics",,,en,101,42,6,0,,,49,finance topic cover detail twitter miss find pin thread compare platform save amp invest   piggyvest cowrywise amp pettysave compare platform save amp invest   bamboo amp risevest forex basic,Neutral,2020-07-27 11:07:50+00:00
1285667739030499329,4791456514,UBA just intentionally frustrate their customers everyday. The money we work for and choose you to help us save it you still take from it. It's not done that way o. Piggyvest will not kuku take money from us,,,en,7,1,1,0,,,39,uba intentionally frustrate customer everyday money work choose help save still take way o. piggyvest kuku take money,Negative,2020-07-21 20:07:30+00:00
1286234917454712833,2881040745,"Since launching last year, Oluwafemi Alofe and his team at Corpreneur have helped Nigerians save over 115,000. Heres how the fintech startup hopes to thrive in a space dominated by the likes of Cowrywise and PiggyVest.",https://t.co/QwIPYpRQiA,,en,9,3,1,1,,,36,"since launch last year oluwafemi alofe team corpreneur help nigerians save 115,000 fintech startup hope thrive space dominate like cowrywise piggyvest",Positive,2020-07-23 09:41:16+00:00
1287288783474483202,372092180,"Didnt even realize Ive met my target savings on PiggyVest, look at God ",https://t.co/8tgWFDLSgT,,en,2,0,1,0,,,14,even realize meet target saving piggyvest look god,Positive,2020-07-26 07:28:57+00:00
1288032556085125120,3512700202,Nobody knows anyone I can buy wings or small chops from with piggyvest Nobody,,,en,0,2,3,0,,,14,nobody know anyone buy wing small chop piggyvest nobody,Neutral,2020-07-28 08:44:26+00:00
1287878938417434624,1018487102244257793,"if i die, i will my piggyvest savings to my guys. use it to down one crate of orijin in my honour",,,en,2,0,1,0,,,22,die piggyv saving guy use one crate orijin honour,Neutral,2020-07-27 22:34:01+00:00
1288078954671243264,71511365,Piggyvest and Cowrywise ti Gbenu si savings and investment angle. RenMoney and Page et al have hacked personal loans to the formal sector Lapo MFB and co have jacked personal loans to the informal sector What is your USP ffs,,,en,6,7,0,1,,,40,piggyvest cowrywise ti gbenu si saving investment angle renmoney page et al hack personal loan formal sector lapo mfb co jack personal loan informal sector usp ffs,Negative,2020-07-28 11:48:48+00:00
1285975075045376001,720303302,"Well done, PiggyVest This is amazing",,,en,27,5,0,0,,,6,well piggyvest amazing,Positive,2020-07-22 16:28:44+00:00
1287764030791266306,175481645,Anybody using PiggyVest ,,,en,2,0,1,0,,,4,anybody use piggyvest,Neutral,2020-07-27 14:57:25+00:00
1288109227404189697,1098579319457226753,Honestly piggyvest is really a dope way to save,,,en,57,6,6,1,,,9,honestly piggyvest really dope way save,Positive,2020-07-28 13:49:06+00:00
1282640010160812032,1018487102244257793,"put peppa pig on a top, call that piggyvest.",https://t.co/VGLiOHTbPo,,en,95,31,7,0,,,9,put peppa pig top call piggyvest,Neutral,2020-07-13 11:36:23+00:00
1283266044723896320,2778875909,Don't scroll without RETWEETING. I beg you in the name of GOD. Price 6500 WhatsApp 08032504439 Location Kaduna Delivery Nationwide Fulani PiggyVest Dembele Deeper Life Esther Lionel Messi Ozil Atlanta Jay Z Tacha Nigerian Police introvert Kogi BBNaijaReunion CHENOR NDDC Magu,https://t.co/OVk0akU35k,,en,10,19,0,0,,BBNaijaReunion CHENOR,41,scroll without retweeting beg name god price 6500 whatsapp 08032504439 location kaduna delivery nationwide fulani piggyvest dembele deeper life esther lionel messi ozil atlanta jay z tacha nigerian police introvert kogi bbnaijareunion chenor nddc magu,Neutral,2020-07-15 05:04:01+00:00
1283268232082849794,845727175298994176,"Pease help me rt for the sake of Allah, Dont scroll without retweeting please I beg you 5000 WhatsApp 08038899085. Fulani Deeper Life PiggyVest Rihanna Dembele Esther Ozil Atlanta Lionel Messi Nigerian Police Wenger Catfish Werner Wenger Kogi Willian whatsappdown Sahara",https://t.co/UFugEzlJ83,,en,97,123,4,1,,whatsappdown,41,pease help rt sake allah scroll without retweete please beg 5000 whatsapp 08038899085 fulani deeper life piggyvest rihanna dembele esther ozil atlanta lionel messi nigerian police wenger catfish werner wenger kogi willian whatsappdown sahara,Neutral,2020-07-15 05:12:43+00:00
1282700997723328519,73418742,"So guys I've partnered with to give 100 people a massive discount for a photoshoot session with me this December. Join the Shoot with Anny target savings on Piggyvest to save just 2,500 Naira per week for the shoot. Join now",https://t.co/JZju5DETQ2,@PiggyBankNG,en,231,353,20,21,,,41,"guy partner give 100 people massive discount photoshoot session december join shoot anny target saving piggyvest save 2,500 naira per week shoot join",Neutral,2020-07-13 15:38:43+00:00
1282350640715436032,1344118650,A new week has arrived. And Im here to ring my gong againnnnnn. Please dm me to order your small chops. Dont forget if you have a piggyvest account its operation save as you buy. SAYB Please retweet,https://t.co/RYgI6mJ2lq,,en,57,147,3,2,,,38,new week arrive ring gong againnnnnn please dm order small chop forget piggyv account operation save buy sayb please retweet,Neutral,2020-07-12 16:26:32+00:00
1281633174028718122,343687404,The long awaited Chelsea Home kit is in town  Break your Piggyvest and start placing your orders via DM or  08032685322  Payment validates order Nationwide delivery   Kindly help me retweet when you come across this ,https://t.co/O8Qg68cUMh,,en,10,8,0,0,,,41,long await chelsea home kit town   break piggyvest start place order via dm   08032685322   payment validate order nationwide delivery    kindly help retweet come across,Neutral,2020-07-10 16:55:34+00:00
1283263838658473987,845727175298994176,Support your brothers with a single RETWEET like you support a celebrity who doesn't even know you exist. 6500 only. WhatsApp 08038899085. Fulani Deeper Life PiggyVest Rihanna Dembele Esther Ozil Atlanta Lionel Messi Nigerian Police Wenger Catfish Werner Wenger Kogi Willian,https://t.co/L4iw1lsw5Y,,en,40,31,2,0,,,41,support brother single retweet like support celebrity even know exist 6500 whatsapp 08038899085 fulani deeper life piggyvest rihanna dembele esther ozil atlanta lionel messi nigerian police wenger catfish werner wenger kogi willian,Neutral,2020-07-15 04:55:15+00:00
1282451884444397568,1076247906,I got C6 in my PiggyVest W.A.E.C report. Open your PiggyVest app to view yours MyWAECScore PiggyVest,https://t.co/9bVAiE1uLt,,en,2,0,0,0,,MyWAECScore PiggyVest,17,get c6 piggyvest w.a.e.c report open piggyvest app view mywaecscore piggyvest,Neutral,2020-07-12 23:08:50+00:00
1283218653371138049,370131404,Lmaoooooo I hate my PiggyVest balance right now. My God no go let me soak garri finally sha  But if e happen Ill afford groundnut ,,,en,19,0,3,0,,,27,lmaoooooo hate piggyvest balance right god go let soak garri finally sha   e happen ill afford groundnut,Negative,2020-07-15 01:55:42+00:00
1283109349309714434,1746998066,Have you created your labels yet I really love PiggyVest honestly they make handling your finances easy.,https://t.co/xDkGASEHQq,,en,14,2,1,0,,,17,create label yet really love piggyvest honestly make handle finance easy,Positive,2020-07-14 18:41:22+00:00
1281342015922475010,882919347513151489,So I got A1... Piggyvest una dy try,https://t.co/1XM4xxtkwV,,en,3,0,0,0,,,8,get a1 piggyvest una dy try,Neutral,2020-07-09 21:38:37+00:00
1281596168976371712,1147084804682407940,"Its another NetflixnChips saturday tomorrow... Dont be left out ohhh so we can avoid stories that touch. Movie for screen, Food for hand. Come and spend your piggyvest money",https://t.co/UCPUy2U3k1,,en,3,4,0,0,,,29,another netflixnchips saturday tomorrow leave ohhh avoid story touch movie screen food hand come spend piggyv money,Negative,2020-07-10 14:28:32+00:00
1281014286094159873,339952723,"You can use PiggyVest to save amp invest securely. Sign up with my link and get 1,000.00 to start your own savings journey. And Just so you know, I had A1 in my Mid year WAEC score",https://t.co/Vz49KC9LiR,,en,5,2,0,0,,PiggyVest,37,"use piggyvest save amp invest securely sign link get 1,000.00 start saving journey know a1 mid year waec score",Neutral,2020-07-08 23:56:20+00:00
1281667073664602115,805409991968624640,My heart skipped 10 beats when I saw PiggyVest trending.,,,en,64,5,8,2,,,10,heart skip 10 beat see piggyvest trend,Neutral,2020-07-10 19:10:17+00:00
1281657702549278725,541966725,"Omo anytime I see PiggyVest trending ,my heart skips a beat",,,en,5,0,5,0,,,11,omo anytime see piggyvest trending heart skip beat,Neutral,2020-07-10 18:33:02+00:00
1283214518764441600,296300236,I'm starting as a 2star Super saver on PiggyVest this 2020. Get your own badge too PiggyVestSuperSaver,https://t.co/2BNfgyECk9,,en,1,0,0,0,,PiggyVestSuperSaver,17,start 2star super saver piggyvest 2020 get badge piggyvestsupersaver,Neutral,2020-07-15 01:39:16+00:00
1283037484251787265,4653659363,Guys please Cowrywise or piggyvest,,,en,2,0,6,2,,,5,guy please cowrywise piggyvest,Neutral,2020-07-14 13:55:48+00:00
1281154675266531330,2439930954,1. Improve Circulation 2. Improves Digestion 3. Enjoy a Longer Life 4. Lighten Your Mood 5. Burn Calories and Lose Weight 6. Strengthen Muscles 7. Improve Sleep 8. Support Your Joints lifestylemedicine PiggyVest schoolsreopening thursdaymorning Fitness,https://t.co/MjdCnQeNeS,,en,3,1,1,0,,lifestylemedicine PiggyVest schoolsreopening thursdaymorning Fitness,36,1 improve circulation 2 improve digestion 3 enjoy long life 4 lighten mood 5 burn calorie lose weight 6 strengthen muscles 7 improve sleep 8 support joints lifestylemedicine piggyvest schoolsreopening thursdaymorning fitness,Positive,2020-07-09 09:14:11+00:00
1283130813014511616,547810457,This Piggyvest Labels thing gtgtgt Its clear that they take time to think about their users amp their needs.,,,en,23,5,1,1,,,19,piggyvest labels thing gtgtgt clear take time think user amp need,Neutral,2020-07-14 20:06:39+00:00
1280942018898714624,1191358169710235649,What's happening July 15th.. It's my birthday  Amazing yeah it's also slumart online fundraising exhibition slumartonlineexhibition slumartonlineexhibition slumartonlineexhibition messi funkeakindele PiggyVest,https://t.co/vljDSQadNP,,en,9,6,0,2,,slumartonlineexhibition slumartonlineexhibition slumartonlineexhibition messi funkeakindele PiggyVest,22,happen july 15th birthday   amazing yeah also slumart online fundraising exhibition slumartonlineexhibition slumartonlineexhibition slumartonlineexhibition messi funkeakindele piggyvest,Positive,2020-07-08 19:09:10+00:00
1280945954657574912,579371979,You know those exams that you don't know what you wrote but you sha passed Here's one  MyWAECScore PiggyVest,https://t.co/P7INXN9pTM,@PiggyBankNG,en,15,1,1,0,,MyWAECScore PiggyVest,20,know exam know write sha pass one   mywaecscore piggyvest,Neutral,2020-07-08 19:24:49+00:00
1280958749184790530,787988361982177280,Baking is love made beautiful. Send cakes to your loved ones. Order today Whatsapp 0703 552 5292 Instagram FireboyDML WednesdayMotivation PiggyVest COVID19 Diane WAEC,https://t.co/Z1POuTyNoO,@iroyalcocina @iroyalcocina,en,3,1,0,0,,FireboyDML WednesdayMotivation PiggyVest COVID19 Diane WAEC,24,baking love make beautiful send cake loved one order today whatsapp 0703 552 5292 instagram fireboydml wednesdaymotivation piggyvest covid19 diane waec,Positive,2020-07-08 20:15:39+00:00
1280962607491530753,377294741,Is there an article that explains how PiggyVests WAEC score is calculated Is it based on how much you saved or your habit of saving,https://t.co/WwyJLpGNJA,,en,32,5,6,4,,,25,article explain piggyvests waec score calculate base much save habit save,Neutral,2020-07-08 20:30:59+00:00
1280919642408734726,814203869785968640,ripjeffbezos Paystack.. lemmi be managing my piggyvest sha ,https://t.co/zWLniYbcYb,,en,7,1,1,0,,ripjeffbezos,9,ripjeffbezos paystack lemmi manage piggyvest sha,Negative,2020-07-08 17:40:15+00:00
1280458421029023744,794570436,Just broke down every of PiggyVests features to my sis and now shes signed up. I feel so good,,,en,62,4,1,2,,,19,break every piggyvests feature sis sign feel good,Positive,2020-07-07 11:07:31+00:00
1280932389120860160,737334779788595202,PiggyVest whats this ,https://t.co/qPwBQty5Fe,,en,8,0,5,0,,,4,piggyvest,Neutral,2020-07-08 18:30:54+00:00
1280592215392366594,550928463,"This kinda post will start trending, expect PiggyVest, Cowrywise, Smileysocks, Gtbank amp others to jump on it with super awesome shits we can engage with ",https://t.co/ESWghYwwOc,,en,17,4,9,5,,,26,kinda post start trend expect piggyvest cowrywise smileysocks gtbank amp jump super awesome shit engage,Positive,2020-07-07 19:59:11+00:00
1817649722334576742,369757781,Ill empty my piggyvest to watch it,,@Abisolaa_29,en,1,0,0,0,62.0,,7,ill empty piggyvest watch,Negative,2024-07-28 19:53:58+00:00
1280936283968360448,718215924931813376,If only Id gotten this one in Accounts that year PiggyVest,https://t.co/YE58Oxa7Px,,en,3,0,1,0,,PiggyVest,11,get one account year piggyvest,Neutral,2020-07-08 18:46:23+00:00
1280990753066541058,708262516854562817,"This is my reason, not that I'm proud  Tacha PiggyVest BBNaijaReunion2020 WAEC BbnaijaPepperdemReunion",https://t.co/n1z9guBQnH,,en,8,3,0,0,,Tacha PiggyVest BBNaijaReunion2020 WAEC BbnaijaPepperdemReunion,14,reason proud   tacha piggyvest bbnaijareunion2020 waec bbnaijapepperdemreunion,Positive,2020-07-08 22:22:49+00:00
1280928651140386816,3039156207,What's your piggyvest Waec result,https://t.co/ylVn0MISL6,,en,1,0,0,0,,,5,piggyv waec result,Neutral,2020-07-08 18:16:03+00:00
1817829061533520240,1809479217983463424,Piggyvest for crypto. Love it,,@Bhorie_,en,1,0,1,0,40.0,,5,piggyvest crypto love,Positive,2024-07-29 07:46:36+00:00
1280960957972430850,368807908,"10,000 pieces available Plastic face shields Wholesale  1000naira Negotiation is open depending on quantity intended to buy. COVID19Nigeria ncdc bizzleosikoya facemask PiggyVest WednesdayMotivation",https://t.co/FjevwMowZ1,,en,2,3,1,0,,COVID19Nigeria ncdc bizzleosikoya facemask PiggyVest WednesdayMotivation,24,"10,000 piece available plastic face shield wholesale   1000naira negotiation open depend quantity intend buy covid19nigeria ncdc bizzleosikoya facemask piggyvest wednesdaymotivation",Neutral,2020-07-08 20:24:26+00:00
1817304145327456693,523367838,"tithe  100k piggyvest  450k transport  40k personal essentials  150k data subscription  15k indulgencevices, netflix, takeout food  100k 145k left for possible emergencies or black tax. PS I don't pay rent or any utilities.",,,en,2,1,1,0,336.0,,39,tithe   100k piggyvest   450k transport   40k personal essential   150k data subscription   15k indulgencevice netflix takeout food   100k 145k leave possible emergency black tax ps pay rent utility,Neutral,2024-07-27 21:00:46+00:00
1280133131669037061,1029243096834273282,"Seeing Piggyvest, Flutterwave amp Paystack venture into the ecommerce space is giving me life. You know what happens when there is this kind of competition Discounts",,,en,2,4,0,0,,,26,see piggyvest flutterwave amp paystack venture ecommerce space give life know happen kind competition discount,Neutral,2020-07-06 13:34:56+00:00
1280885106488549376,1010609508,Piggyvest waec score is out Today has been quite eventful,,,en,7,0,0,0,,,10,piggyvest waec score today quite eventful,Neutral,2020-07-08 15:23:01+00:00
1280464461984403458,144222790,Register For PiggyVest Skillbase LIVE Starting a Successful Business From Scratch,https://t.co/AhI1fnmScK,,en,6,9,0,0,,,11,register piggyvest skillbase live start successful business scratch,Neutral,2020-07-07 11:31:32+00:00
1280534183098626048,701690056147390465,Dont let aspire to pespire people deprive you of the little enjoyments. I just spent the last 3k in my PiggyVest account. We die here today,,,en,4,1,6,0,,,26,let aspire pespire people deprive little enjoyment spend last 3k piggyvest account die today,Negative,2020-07-07 16:08:35+00:00
1278025263201366018,140110385,"Appaz, today is my withdrawal day on piggyvest. We eating good tonight.",https://t.co/G7ygUJvKnD,,en,1,0,1,1,,,12,appaz today withdrawal day piggyvest eat good tonight,Positive,2020-06-30 17:59:01+00:00
1277938648772751360,1261243164352004099," This weeks THE JOURNEY features Piggyvests  Cofounder and COO, Odunayo Eweniyi    Odunayo Eweniyi cofounded the first online savings and investment platform in 2016.   THREAD 13 Follow HER AMAZING JOURNEY  TwentiesTribe",https://t.co/U3Tj5d13TR,@PiggyBankNG @OdunEweniyi,en,10,3,1,0,,TwentiesTribe,38,  week journey feature piggyvests   cofounder coo odunayo eweniyi     odunayo eweniyi cofounde first online saving investment platform 2016    thread 13 follow amazing journey   twentiestribe,Positive,2020-06-30 12:14:51+00:00
1279427766346231808,785193515819171840,Piggyvest please na customer moneyyy,https://t.co/dERfqcB2O1,,en,25,9,8,6,,,5,piggyvest please na customer moneyyy,Neutral,2020-07-04 14:52:04+00:00
1277789972968411136,796825141854556161,"Negodu, because of free withdrawal, lagbaja from piggyvest is giving me the eye roll I can like not to sleep please, I didn't pluck the money I saved",https://t.co/fjn9h1g6Xa,,en,6,0,1,0,,,28,negodu free withdrawal lagbaja piggyvest give eye roll like sleep please pluck money save,Neutral,2020-06-30 02:24:04+00:00
1278039886193405953,268534419,Piggyvest's CEO sef will feel light today,,,en,17,3,7,1,,,7,piggyvest 's ceo sef feel light today,Neutral,2020-06-30 18:57:08+00:00
1279510693214146561,805409991968624640,"When I'm down, I look at my piggyvest acc and a smile naturally contours my face. ",,,en,194,31,18,14,,,17,look piggyv acc smile naturally contour face,Neutral,2020-07-04 20:21:36+00:00
1816770760402235563,1862960828,Whats happening to piggyvest o ,,,en,1,0,1,0,256.0,,6,happen piggyvest,Neutral,2024-07-26 09:41:17+00:00
1278408046893547521,2183207973,PiggyVest has removed their money.,https://t.co/g7DjDZahtN,,en,0,0,0,0,,,5,piggyvest remove money,Negative,2020-07-01 19:20:04+00:00
1279843660683792384,1921427474,"My telegram fams and I save our bet winnings on Piggyvest, we saved over 9 million naira in 3 months last time out, our current savings challenge is on 3.9 million. Create an account here  Join the challenge SavingsChallenge",https://t.co/4CFwulJiFS,,en,12,4,2,0,,SavingsChallenge,40,telegram fam save bet winning piggyvest save 9 million naira 3 month last time current saving challenge 3.9 million create account   join challenge savingschallenge,Neutral,2020-07-05 18:24:41+00:00
1277787929486569472,973293690868387840,Today is Piggyvest free withdrawal ,,,en,4,1,3,0,,,6,today piggyvest free withdrawal,Neutral,2020-06-30 02:15:57+00:00
1277229040336883712,195439222,Hows your PiggyVest saving going so far From January to date,,,en,23,4,13,2,,,11,piggyvest saving go far january date,Neutral,2020-06-28 13:15:07+00:00
1278084574866800641,226022176,"And you dont use piggyvest because I use PiggyVest to save amp invest securely. Sign up with my link and get 1,000.00 to start your own savings journey ",https://t.co/ukNPBE3GuH,,en,3,1,1,0,,,29,"use piggyvest use piggyvest save amp invest securely sign link get 1,000.00 start saving journey",Neutral,2020-06-30 21:54:42+00:00
1278059071929810945,1124588771318607873,Messi comman take all my piggyvest money,,,en,3,0,0,0,,,7,messi comman take piggyv money,Neutral,2020-06-30 20:13:22+00:00
1278403678379167748,1260505635558473729,"When we hear that piggyvest has crashed, but God forbid",,,en,1,1,1,0,,,10,hear piggyvest crash god forbid,Negative,2020-07-01 19:02:43+00:00
1277931424151146499,805409991968624640,I go come dey tweet small small now . Ema miss me sha PiggyVest nauuuuuu ,,,en,13,2,2,0,,,16,go come dey tweet small small ema miss sha piggyvest nauuuuuu,Neutral,2020-06-30 11:46:08+00:00
1277992986845032449,799430066698670080,Today is free withdrawal on piggyvest but UBA froze my account. ,,,en,3,0,4,0,,,12,today free withdrawal piggyvest uba freeze account,Neutral,2020-06-30 15:50:46+00:00
1277326798129451010,1099013982411767808,We don't do fast food. We make delicious food G2GPizza  07087767750 We deliver within Abuja. Yemi Alade Zenith Ogogo Denola Grey Adams Oshiomhole accessbankscam portuguesehushpuppi Tinubu FIRs Dream Big PiggyVest AMMercyAndIke Tyler Perry accessbank StampDuty,https://t.co/ZDzOznBfsc,,en,8,13,0,0,,G2GPizza accessbankscam portuguesehushpuppi Tinubu AMMercyAndIke accessbank StampDuty,36,fast food make delicious food g2gpizza   07087767750 deliver within abuja yemi alade zenith ogogo denola grey adams oshiomhole accessbankscam portuguesehushpuppi tinubu firs dream big piggyvest ammercyandike tyler perry accessbank stampduty,Positive,2020-06-28 19:43:34+00:00
1277215256897609728,1224649667004243968,I saw Ogogo trending and I decided to say something about it. He's a legend in the industry and someone I love so much. Please kindly help retweet till he sees this ..  Mbappe Piggyvest Awolowo Denola Grey Zenith Adams Oshiomole Alana Yahaya Woos Cuppy Oluyole Yemi Alade,https://t.co/bisVNKxI9t,,en,150,25,17,2,,,49,see ogogo trending decide say something legend industry someone love much please kindly help retweet till see   mbappe piggyvest awolowo denola grey zenith adams oshiomole alana yahaya woos cuppy oluyole yemi alade,Neutral,2020-06-28 12:20:21+00:00
1277204596738449408,708807506894725120,PiggyVest go dey trend. Ah My heart wan cut ni sha ,,,en,0,0,2,0,,,12,piggyvest go dey trend ah heart wan cut ni sha,Neutral,2020-06-28 11:37:59+00:00
1277183727584583680,1084370754454646784,"Say no to rape and police brutality  like, comment and retweet  accessbank zenith igbo tinubu seyi fashola denola Dj cuppy kroos yemi alade yoruba dream big lagos PiggyVest",https://t.co/SaRLWvb0kh,,en,27,7,4,2,,accessbank PiggyVest,30,say rape police brutality   like comment retweet   accessbank zenith igbo tinubu seyi fashola denola dj cuppy kroos yemi alade yoruba dream big lagos piggyvest,Neutral,2020-06-28 10:15:04+00:00
1277220950786924544,144222790,"Anyway, were all good here.  Quicksave N10k for clear skin. PiggyVest",,,en,39,13,3,2,,PiggyVest,12,anyway good   quicksave n10k clear skin piggyvest,Positive,2020-06-28 12:42:58+00:00
